Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude
20003,949900.0,3,3,1440,725 KENTUCKY AVE SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,450000.0,1,1,732,1391 PENNSYLVANIA AVE SE UNIT 518,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,979900.0,2,3,1292,1409 S CAPITOL ST SW,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,415000.0,1,1,725,1000 NEW JERSEY AVE SE APT 921,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,599000.0,2,2,1002,1000 NEW JERSEY AVE SE APT 419,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,975000.0,2,2,1426,127 DUDDINGTON PL SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,699000.0,3,1,1532,22 18TH ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,569000.0,2,2,1050,1000 NEW JERSEY AVE SE APT 312,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,779000.0,3,3,1513,256 15TH ST SE UNIT 7,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,550000.0,2,1,735,1105 E CAPITOL ST SE APT 4,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,949777.0,3,4,1918,1803 A ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,799999.0,2,3,1178,1211 VAN ST SE # TH-1A,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,635000.0,2,2,780,37 L ST SE APT 1001,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,1799000.0,4,3,2944,707 E CAPITOL ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,585000.0,2,2,1058,1345 K ST SE UNIT T01,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,825000.0,4,2,1760,415 18TH ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,1049000.0,2,2,1275,70 N ST SE APT 813,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,749999.0,3,3,1450,1426 PENNSYLVANIA AVE SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,1225000.0,4,3,1954,547 4TH ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,639000.0,2,2,932,401 15TH ST SE APT 402,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,1015000.0,2,4,1828,231 16TH ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,699000.0,2,2,1020,1243 K ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,669900.0,3,2,1166,1391 PENNSYLVANIA AVE SE UNIT 315,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,749900.0,2,2,1158,1819 A ST SE # C,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,1146000.0,4,2,1968,114 6TH ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,1495000.0,3,4,2520,416 4TH ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20003,899900.0,3,2,1956,1420 K ST SE,Washington,District of Columbia,34535,5867.2,District of Columbia,191871.0,38.88193,-76.99033
20008,916000.0,2,3,1595,2642 1/2 WOODLEY PL NW # 2642 1/2,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,471500.0,1,1,702,2818 CONNECTICUT AVE NW APT 11,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,1625000.0,3,2,1838,2638 GARFIELD ST NW,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,1795000.0,4,5,3518,4536 BROAD BRANCH RD NW,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,315000.0,1,1,790,2939 VAN NESS ST NW APT 820,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,499000.0,1,1,933,3100 CONNECTICUT AVE NW APT 341,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,1650000.0,4,3,2564,5127 33RD ST NW,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,489000.0,1,1,714,2902 PORTER ST NW APT 51,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,495000.0,1,1,800,2737 DEVONSHIRE PL NW APT 428,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,695000.0,2,2,1462,2737 DEVONSHIRE PL NW APT 502,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,480000.0,1,1,780,2737 DEVONSHIRE PL NW APT 422,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,1850000.0,4,4,2275,2100 R ST NW # 3,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,1849000.0,2,3,2593,2130 CATHEDRAL AVE NW,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20008,449000.0,2,1,855,2716 ORDWAY ST NW APT 4,Washington,District of Columbia,30461,3807.2,District of Columbia,193521.0,38.93539,-77.05935
20011,899000.0,4,2,2250,121 WEBSTER ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,199900.0,1,1,716,208 FARRAGUT ST NW APT 104,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,625000.0,4,3,1588,5922 EASTERN AVE NE,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,600000.0,4,3,1365,445 DECATUR ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1150000.0,4,4,2246,1341 HAMILTON ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1475000.0,4,4,2862,4316 2ND ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,445000.0,2,2,911,911 KENNEDY ST NW APT 5,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,519900.0,2,2,846,30 KENNEDY ST NW UNIT 14,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,849900.0,4,4,2085,5512 7TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,750000.0,3,1,1200,717 INGRAHAM ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,620000.0,3,3,1712,65 ALLISON ST NE,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,724900.0,2,3,1195,3934 14TH ST NW # 404,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,374900.0,3,2,1450,28 HAWAII AVE NE,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1365000.0,4,4,2785,4404 ILLINOIS AVE NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,999900.0,4,4,2232,6106 9TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,799900.0,3,4,1754,4317 8TH ST NW # B,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1125000.0,3,4,2200,424 MISSOURI AVE NW # C,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,999000.0,4,4,2106,818 DECATUR ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,935000.0,3,4,2200,424 MISSOURI AVE NW # B,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,889999.0,4,3,2048,842 MADISON ST NW # B,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1050000.0,4,4,1935,509 QUINCY ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,750000.0,4,4,1890,5107 NEW HAMPSHIRE AVE NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,449900.0,2,2,782,30 KENNEDY ST NW UNIT 5,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,819555.0,4,4,2048,842 MADISON ST NW # A,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,735000.0,5,3,1152,5604 KANSAS AVE NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1499000.0,5,4,3637,4215 16TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1549000.0,5,4,2856,1412 INGRAHAM ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,825000.0,3,2,1296,511 JEFFERSON ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,549000.0,3,2,1452,226 MADISON ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,699900.0,3,3,1568,426 RANDOLPH ST NW # 1,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1139000.0,4,4,2704,4411 IOWA AVE NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1549900.0,5,5,3272,1634 NICHOLSON ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,695000.0,3,4,1140,5407 5TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1199900.0,4,4,2560,4209 ILLINOIS AVE NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,524900.0,2,2,815,3934 14TH ST NW # 202,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,749900.0,3,4,1707,4317 8TH ST NW # A,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,565000.0,3,2,1534,53 BUCHANAN ST NE,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1199999.0,4,4,3462,1500 WEBSTER ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,499000.0,2,2,1135,5511 COLORADO AVE NW UNIT 201,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,599000.0,2,2,964,1380 QUINCY ST NW UNIT 4A,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,850000.0,4,4,1890,5118 3RD ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,660000.0,4,4,2226,207 KENNEDY ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,875000.0,3,2,1750,512 TAYLOR ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,925000.0,3,4,2200,424 MISSOURI AVE NW # A,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1099000.0,4,4,2297,703 RANDOLPH ST NW # A,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1050000.0,5,4,2613,5910 1ST ST NE,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,945000.0,4,4,1950,4006 14TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,539000.0,3,2,1734,5227 CHILLUM PL NE,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,395000.0,3,1,800,921 RANDOLPH ST NW APT B,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1179000.0,4,4,2486,5925 16TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,699900.0,3,3,1832,1016 GALLOWAY ST NE,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1575000.0,5,5,3606,4607 15TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,499900.0,2,3,851,5507 7TH ST NW # 2,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1299000.0,3,4,2114,4114 ARKANSAS AVE NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,610000.0,4,3,1500,4116 13TH ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,495000.0,2,2,750,4226 7TH ST NW UNIT 203,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,999888.0,4,4,2460,419 HAMILTON ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,1045000.0,4,4,2180,247 ROCK CREEK CHURCH RD NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,799900.0,3,3,1609,426 RANDOLPH ST NW # 2,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,449000.0,3,2,1312,525 KENNEDY ST NW UNIT 1,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,755000.0,4,2,2596,1320 INGRAHAM ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,474900.0,2,1,732,4804 GEORGIA AVE NW UNIT 303,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,749990.0,3,2,2218,1343 TAYLOR ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,460000.0,3,2,1443,408 INGRAHAM ST NW,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,550000.0,3,3,1198,505 KENNEDY ST NW UNIT 402,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,499500.0,4,3,1572,1008 RITTENHOUSE ST NW # 15,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20011,649900.0,3,4,1580,313 RIGGS RD NE # BARNETT,Washington,District of Columbia,67386,4851.3,District of Columbia,137295.0,38.95295,-77.02323
20012,975000.0,3,3,2356,1130 KALMIA RD NW,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,599950.0,3,2,1278,6618 BLAIR RD NW,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,569900.0,1,1,825,7175 12TH ST NW # 303,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,995000.0,4,3,2997,1431 HOLLY ST NW,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,524900.0,2,2,990,7700 GEORGIA AVENUE NW # UNIT 303,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,619900.0,2,2,1008,7175 12TH ST NW # 213,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,1125000.0,4,4,3024,7527 12TH ST NW,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,649000.0,2,2,1680,6725 2ND ST NW,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,850000.0,4,2,2858,615 UNDERWOOD ST NW,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20012,699900.0,2,2,880,7700 GEORGIA AVE NW APT 502,Washington,District of Columbia,17526,3280.5,District of Columbia,148264.0,38.97863,-77.03076
20017,695000.0,3,2,1667,4820 S DAKOTA AVE NE,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,420000.0,4,4,2414,4326 VARNUM PL NE,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,399000.0,2,1,945,3719 12TH ST NE APT 201,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,675000.0,3,4,1638,414 AVA WAY NE,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,479997.0,2,2,851,1032 OTIS ST NE APT G01,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,799900.0,3,3,1620,4485 JOSEPH PL NE # HOMESITE,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,550000.0,2,2,1093,1201 KEARNY ST NE APT 202,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,385000.0,2,2,1128,631 GALLATIN ST NE,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,429900.0,2,2,879,4001 7TH ST NE APT 1,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
20017,645000.0,3,3,1850,638 FRANKLIN ST NE # 1,Washington,District of Columbia,20221,3514.2,District of Columbia,128320.0,38.93813,-76.99294
